/nobel_prizes/medicine/laureates/1936/index.html,90,
/nobel_prizes/physics/laureates/1920/index.html,90,
/nobel_prizes/medicine/laureates/1946/index.html,89,
/nobel_prizes/literature/laureates/1981/index.html,88,
/nobel_prizes/physics/laureates/1969/index.html,88,
/nobel_prizes/physics/laureates/1987/index.html,88,
/nobel_prizes/chemistry/laureates/1902/index.html,87,
/nobel_prizes/chemistry/laureates/1944/index.html,87,
/nobel_prizes/chemistry/laureates/1946/index.html,87,
/nobel_prizes/peace/laureates/1970/index.html,87,
/nobel_prizes/physics/laureates/1927/index.html,87,
/nobel_prizes/medicine/laureates/1992/index.html,86,
/nobel_prizes/physics/laureates/1910/index.html,86,
/nobel_prizes/literature/laureates/1945/index.html,85,
/nobel_prizes/literature/laureates/1946/index.html,85,
/nobel_prizes/peace/laureates/1919/index.html,85,
/nobel_prizes/chemistry/laureates/1979/index.html,84,
/nobel_prizes/physics/laureates/1908/index.html,84,
/nobel_prizes/physics/laureates/1926/index.html,84,
/nobel_prizes/literature/laureates/1968/index.html,83,
/nobel_prizes/literature/laureates/1999/index.html,83,
/nobel_prizes/physics/laureates/1973/index.html,83,
/nobel_prizes/physics/laureates/1905/index.html,82,
/nobel_prizes/physics/laureates/1990/index.html,82,
/nobel_prizes/chemistry/laureates/1965/index.html,81,
/nobel_prizes/peace/laureates/1982/index.html,81,
/nobel_prizes/physics/laureates/1971/index.html,81,
/nobel_prizes/physics/laureates/1996/index.html,81,
/nobel_prizes/peace/laureates/1952/index.html,80,
/nobel_prizes/chemistry/laureates/1988/index.html,79,
/nobel_prizes/chemistry/laureates/1991/index.html,79,
/nobel_prizes/peace/laureates/1983/index.html,79,
/nobel_prizes/chemistry/laureates/1978/index.html,78,
/nobel_prizes/physics/laureates/1982/index.html,78,
/nobel_prizes/literature/laureates/1929/index.html,77,
/nobel_prizes/literature/laureates/2002/index.html,77,
/nobel_prizes/medicine/laureates/1937/index.html,77,
/nobel_prizes/physics/laureates/1953/index.html,77,
/nobel_prizes/physics/laureates/1994/index.html,77,
/nobel_prizes/physics/laureates/1992/index.html,76,
/nobel_prizes/physics/laureates/1995/index.html,76,
/nobel_prizes/literature/laureates/1947/index.html,75,
/nobel_prizes/literature/laureates/1961/index.html,75,
/nobel_prizes/peace/laureates/1980/index.html,75,
/nobel_prizes/physics/laureates/1944/index.html,75,
/nobel_prizes/chemistry/laureates/1950/index.html,74,
/nobel_prizes/medicine/laureates/1966/index.html,74,
/nobel_prizes/physics/laureates/1962/index.html,74,
/nobel_prizes/chemistry/laureates/1961/index.html,73,
/nobel_prizes/chemistry/laureates/1981/index.html,73,
/nobel_prizes/physics/laureates/1913/index.html,73,
/nobel_prizes/physics/laureates/1981/index.html,73,
/nobel_prizes/chemistry/laureates/1967/index.html,72,
/nobel_prizes/literature/laureates/1992/index.html,72,
/nobel_prizes/peace/laureates/1966/index.html,72,
/nobel_prizes/physics/laureates/1934/index.html,72,
/nobel_prizes/chemistry/laureates/1994/index.html,71,
/nobel_prizes/peace/laureates/1974/index.html,71,
/nobel_prizes/peace/laureates/1968/index.html,70,
/nobel_prizes/physics/laureates/1985/index.html,70,
/nobel_prizes/peace/laureates/1971/index.html,69,
/nobel_prizes/physics/laureates/1919/index.html,69,
/nobel_prizes/chemistry/laureates/1909/index.html,68,
/nobel_prizes/chemistry/laureates/1973/index.html,68,
/nobel_prizes/literature/laureates/1909/index.html,68,
/nobel_prizes/literature/laureates/1987/index.html,68,
/nobel_prizes/physics/laureates/1951/index.html,67,
/nobel_prizes/chemistry/laureates/1951/index.html,66,
/nobel_prizes/literature/laureates/1902/index.html,66,
/nobel_prizes/peace/laureates/1975/index.html,66,
/nobel_prizes/physics/laureates/1950/index.html,66,
/nobel_prizes/literature/laureates/1989/index.html,65,
/nobel_prizes/medicine/laureates/1952/index.html,65,
/nobel_prizes/physics/laureates/1958/index.html,65,
/nobel_prizes/chemistry/laureates/1982/index.html,64,
/nobel_prizes/literature/laureates/1914/index.html,64,
/nobel_prizes/medicine/laureates/1924/index.html,64,
/nobel_prizes/physics/laureates/1943/index.html,64,
/nobel_prizes/physics/laureates/1976/index.html,64,
/nobel_prizes/chemistry/laureates/1986/index.html,63,
/nobel_prizes/literature/laureates/1972/index.html,63,
/nobel_prizes/literature/laureates/1978/index.html,63,
/nobel_prizes/medicine/laureates/1903/index.html,63,
/nobel_prizes/peace/laureates/1905/index.html,63,
